交易哈希,区块高度,时间,发送方,接收方,代币符号,代币名称,代币合约,数量,方法,类型
0x3878a13145d25420e2e423d39634062a99a4303ba380bf7d6e35d1a6afa19c3a,7085240,2026-07-12 09:40:07,0x62d2cB0d0Fa6123478EE7d3Fa310400029D91Bc7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,8397.88,transfer,token_transfer
0x3784bb18dc3f95470f0820510135b052a844888d46c29df5b24c1d9722ac731f,7085240,2026-07-12 09:40:07,0xAD0a4253c938ea6B4ccE53E64e2c40AF213925c2,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,907.0,transfer,token_transfer
0x6c0127e02898b62263fa7eecf2ebb162e3d4227c9c0e6d780c423bae59d10134,7085212,2026-07-12 09:38:34,0xb122B24F7c0256062bCa28c90e36B4c58AC3D1e0,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,974.7569,transfer,token_transfer
0xe7dc815b6091326ead3351d010a547a0d84e089233dc1f6ce2e80209299b3dcd,7085210,2026-07-12 09:38:28,0xBCFa5e151023F6a953862491Aba01cFF2FbFA1CA,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,397.42,transfer,token_transfer
0x455eed8209a831d1cf2c9395ae2ac9ded8e33633b1d76e8135d36ddcf2528cb8,7085178,2026-07-12 09:36:43,0xEFBFBcE93c5A501fAA07A9702059AA9627154093,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xC1A34Cca87f79125718714C56e8Ee59EAA195FEE,875.980875,transfer,token_transfer
0xf329714899bf54195723090589291f3891c6e637ee7c6725083d956c97038306,7085170,2026-07-12 09:36:19,0x89e57D92B02820E918CD722df203b287dee87DbA,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1238.5023,transfer,token_transfer
0xf09749c246aa633eae797345d7ccff015d0a6c62e3be6fd1c8579470f3170694,7085123,2026-07-12 09:33:46,0x200dDD449225642A4A9B68D4B209473e395BaBab,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,3821.4,transfer,token_transfer
0x00f9c20aba76c4d0b201e3388e63c266424a694348958b1332a0636fd694fc68,7085064,2026-07-12 09:30:34,0xFC219203dE2E937B277EAAB406AD50Bcc434adD2,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4119.04,transfer,token_transfer
0x160892f7463c6fc5589036937ecd97bc159bd5e71a89bda9c5c42384a0dbdad1,7085055,2026-07-12 09:30:04,0x0A4F23B8e4c0581217b22bE1a56fcAE37fFF68FE,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,ENG_V2,能量值,0x8499A53D041d69020f48FC6b57B5d8ae26198888,127.482559,transfer,token_transfer
0x904df2f84fbb03c0da6cbf302a2d550aea959df32fdb8df88f1a5ace205f127c,7085043,2026-07-12 09:29:25,0xc2635e88B148572262b2D9e3a6d1F6F61F1C15c7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,811.5397,transfer,token_transfer
0x86e34937a8356ac5af9029eb6e713bcedefe66179ab42e3b20b92869e40c7719,7085040,2026-07-12 09:29:16,0x8725bA89ec00CA5C4Bc03EC157cE320f8c196100,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,699.0,transfer,token_transfer
0xe82c5159a0b20f8de2506fd8b16cc0b330319148def168f99a49096afe7eb1bf,7085036,2026-07-12 09:29:04,0x40BdF855cc4Aeed06d30bf271bD7ABD295510A7b,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,26878.060643,transfer,token_transfer
0xb264b40f940a7fa0ed7447cadff11cc8c34d332f56c05dca21806accb0d29871,7084976,2026-07-12 09:25:49,0x7264E19CA4753aAc7D643755089700c09D94752e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,415.369871,transfer,token_transfer
0x6233de7439e8c883745fcee12e490503f6d60ddd3a3bf2369b22b2ccbd5f6a03,7084910,2026-07-12 09:22:13,0xe8C0A48Bc31f1bd6e8EA122C0B47995131d5D3Ed,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,160101.264933,transfer,token_transfer
0xc4b044005b3ccf46fe61dc3fedb55f2227c1462b0f5804f5377cea44d8918f92,7084808,2026-07-12 09:16:43,0xb2d11C61AD5B898185ca6B42F95761375A4B57e1,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1194.854168,transfer,token_transfer
0xa092a97704c19583ba459316c97109ed34c227a0773ab00b2eeb79bb48deb261,7084796,2026-07-12 09:16:04,0xa39a3C3F7D8662bF1Dd53D379024C3d3A118881f,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1289.952003,transfer,token_transfer
0xc3ecf1666d5561e32d71fe0c406ef2d64dcbcbf461576beb3b2c978a68ec065d,7084782,2026-07-12 09:15:16,0x440C3c95cD57d390A843Fc480528cA5a597846b0,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,506.427306,transfer,token_transfer
0x11e5befc420f2612a5d09e0d6c52567a8a4d1609b173b8f1acdc9c140314b3fb,7084762,2026-07-12 09:14:13,0x59c71b5706378759bC187e68b97EA0940D315Ef5,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1210.05,transfer,token_transfer
0xfec22415e3509bb5ac21530b14647ff44c97c0aeb625b3a78fe548f7a0ea5b5d,7084753,2026-07-12 09:13:43,0x10a2B2D3dBFcEBe127772b9FBcD53216dC5Df659,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1756.81,transfer,token_transfer
0x96a1e94cf560480af900476326d8c7f1ea97518d75259739b7909205d8879894,7084675,2026-07-12 09:09:28,0x71AEA3f09BB7Fb13add0Bc47541edCfd959e8550,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,433.2977,transfer,token_transfer
0xfaa046c6346e3c45aa242233bc47db43678d929534a8d264351501244429b572,7084623,2026-07-12 09:06:40,0x7D37e5e42618A9dadC8A59b5E6a35a9E2BE36a82,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1741.393899,transfer,token_transfer
0xde3526fb67df46f06df37883f8bbf7a33d3ad3c464b439f9916205d8e3006e94,7084604,2026-07-12 09:05:40,0x8Ba5CF16d7d977BB4Ea3a030507aA23e7d89E391,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,2218.0168,transfer,token_transfer
0x5a41719c17619064c7b67e6721249f52b2aeead88fdb3ac7607417e5955db566,7084556,2026-07-12 09:03:04,0xC747ABBa857808db40DeA636f099aa0B636363c0,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,791.3,transfer,token_transfer
0x844ac94913da9a9bbd49da9bc3da5113a30bb705a83d221d1a0e92351450150a,7084482,2026-07-12 08:59:01,0x1B84c1442cd29977f56be133d7e9ADb6249C6AB6,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,825.37,transfer,token_transfer
0x260c5b60c89f14b2fb893ddfc247ccdf8b2018bfd354edad47d08d81bef8c808,7084448,2026-07-12 08:57:13,0x8aBC81AD2b09Db9493acD18c154391B49057bdc7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,405.79,transfer,token_transfer
0x07471279f161bc9104d753493939e99af7eb0b12cd39cbbbf203c088e30da9e5,7084424,2026-07-12 08:55:55,0xd7b36Aa0c1A2c604995fE05f9EA3240880487548,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,899.82,transfer,token_transfer
0x8453e3bf537fa673d70237f39a7e235a3931b929690fdf6a2b87b34fcf034085,7084395,2026-07-12 08:54:19,0xEEC800fe3031b56B853762D3E72F164E2C0CfFd7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,925.02,transfer,token_transfer
0x63f5adbb666b216d3e2f2371c6b1ee41348bd5579457bb18cac6a026315fab11,7084376,2026-07-12 08:53:19,0xe25b5d12e08e4318dFCD237c6f9F6F1e36EADE00,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1828.429,transfer,token_transfer
0x6c55c542973bc8ac6e84200d290a12966e53200cc8441a9de315212aa66b80f6,7084340,2026-07-12 08:51:22,0xe5a5e502c7Cd0DD7dD042D6D1D7CB8b43E40BF65,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,943.76,transfer,token_transfer
0x121a904c4e434067076ae8141180fb6363811be43f0011d40c2c1cdf45bbc0e8,7084328,2026-07-12 08:50:43,0x47eCC2f8Ac320FB61f3cD65e4FD8B6172D527960,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,4417.64,transfer,token_transfer
0x84df67d108337536a0e220459ccb44bdd656d8ff4bcb27e0217b39515327950b,7084244,2026-07-12 08:46:10,0x688fE89C28799F1c72546cED0fbC63B32C1D88cA,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,3670.443711,transfer,token_transfer
0x5b252d828f5056dd6034c256fec64fa493fba944c343d935949cf3e418340879,7084229,2026-07-12 08:45:19,0x42F8fe6328a9C48cb602f726d00B06838aE5Ba0f,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,811.1386,transfer,token_transfer
0x269579e7d923e4649161810e42830ad4dcbd189231da551be152569fc69b445f,7084220,2026-07-12 08:44:52,0xeA1a0509b73722c78EBB86775fEd3FB6A3F9f6E6,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,156.6,transfer,token_transfer
0xe2711bc2ca013817ba6382bb3a7fb0a946af6d05feb43cf37720661816335b52,7084211,2026-07-12 08:44:22,0x4F3910A180aa3a456F214561Fff9d531C6381233,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,2596.351653,transfer,token_transfer
0x85130824185da4f46a4622d6942d119b96bcf51ebcc42df47bbb36f72123a797,7084206,2026-07-12 08:44:04,0xd4a33A1B7d63b4165b871f20B36e06ECd9813A6B,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,3263.474761,transfer,token_transfer
0xa2ca0c9daba67672993fce2e5f9a233baf5f9a2ce9ae88c79c519efe7d094f1e,7084200,2026-07-12 08:43:46,0x6EFD0D5F7e2Fa59C9f2B8FB41184530299b09F01,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,423.8029,transfer,token_transfer
0x48432bd7b5d2b98820d77fd9b53add9a33003dda96a52e59ae714cde4b364c38,7084182,2026-07-12 08:42:46,0xeb5B4e577F84a3AE747873B9855Cc8eea8c213bb,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1286.0,transfer,token_transfer
0xcb45780689de9ca711a04280a4408a3acff359a8c0ea0fd6de028d98eb696567,7084181,2026-07-12 08:42:43,0x7F575fAdCfAacD4dBEFC53b05C7953401876d26f,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,300.0,transfer,token_transfer
0x7c2c45e770655f0195790e7ff653b9040ba2feba62468fb29f9cc3b4fd6db859,7084169,2026-07-12 08:42:04,0xC635F93448C1C09f3A90BEa4aFac563d659aE34d,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,839.0,transfer,token_transfer
0xd039f8b91cd7ef13a31d6c331877130fdd716ae7f626d2216f8247312576e377,7084148,2026-07-12 08:40:58,0xF2279e98C65cA426611f5f912b6899e9eC467c7B,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,846.0,transfer,token_transfer
0x96735e15d0cf4ffffbfe1b3ad7265fd7df33d40d18bde28212a36dd7cd2f71a2,7084133,2026-07-12 08:40:07,0x5c340A4d8D89b1bA716d2a610f043946fBF3B7a5,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,788.1777,transfer,token_transfer
0x0b977b3e113556a36e868b67773c18f34d0807522d3998ffec34b1fb7b28dcef,7084118,2026-07-12 08:39:19,0x4614c8bEa26b0E3eaC3E9C5ED05941CB93761a36,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,792.2917,transfer,token_transfer
0x7695b3816097289263fcd79d59ff2ee5117d0383ce116afaacf420a5d5f79573,7084099,2026-07-12 08:38:16,0xE8a2819e185A270c4D8ae720B79D32BfaD8D7578,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,8117.51,transfer,token_transfer
0x1d806fbe8033e3be80c320f2824b6c6c2b6a8d80a82cab856320ebb195728539,7084071,2026-07-12 08:36:46,0x1D94ae0D62c330C694A593CAC09e933C6c5B534b,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,819.1232,transfer,token_transfer
0x0498e79c272db7d669f245c3a48a801ec82390a3a510e6d7b8d684c3fdf05ec7,7084057,2026-07-12 08:36:01,0xCB2F5C3008dcf2c485083c29Ae227f8DC3C32520,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,873.2049,transfer,token_transfer
0xa120c96057216926a476da6f6be8a2397094672a2016435cbc9901201b320b06,7084049,2026-07-12 08:35:34,0xa862e7a7020f318d87089deB93D82a9CE0C181B9,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,399.25,transfer,token_transfer
0xa86e56808471a35a9dd1298247c693fee996e342b8b1042e316bb12366342b4c,7084016,2026-07-12 08:33:49,0x3fC774582CdA4082006e30d72A6b6696FEBEA767,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,2331.422289,transfer,token_transfer
0x45e87469aa77ec4d53dc2369b2879d5763fcbeca4d981cd17a273a976fd9b4e6,7083992,2026-07-12 08:32:31,0xD0760240B6bDC3aEDB8a81CCbaB4d8707a9eD182,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,10033.984434,transfer,token_transfer
0x76f9d25cbf66587299071f2dfad5070f298f454eb70fa36a2118b41dbc748912,7083894,2026-07-12 08:27:07,0x66E1D2459EbF66622dB4c7BCA849640c96A1568f,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,836.0,transfer,token_transfer
0x59c7c6c71def016c8928b7366cc2efb5b3924c28d3d83659a8ec095d79b32c70,7083874,2026-07-12 08:26:04,0x7Ee875f59df00Ab3112215c406002F4a84eFf5Be,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,596.3448,transfer,token_transfer
0x4c42c88f46f704619156dd2cd3677e0f901d7416b7f389b49aacc370cc264063,7083862,2026-07-12 08:25:25,0x61390b72f2db99b9A122b99215CF10f28172d85b,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,840.0,transfer,token_transfer
0x2ce79316b088a8c3925c132f5c8d134eec79744614b6387ba590af6dcce57f48,7083845,2026-07-12 08:24:28,0x74080c8778A9cee1bE13645d1d7be93268AafdF7,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,914.940602,transfer,token_transfer
0x2c4aa74edd69c33a526eb70a3d52788a42540217d67842b128598efcf1a5ef70,7083821,2026-07-12 08:23:10,0xC4A4C0fAe3c6988DC0F6e7401B3211d31EaC2CF5,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,850.0,transfer,token_transfer
0xdaaa1d4d8806aaeb782c68b19a1a402b0433cf5f21b7ca1e617f0d0a6d2dfce3,7083764,2026-07-12 08:20:07,0xe10681f12F3cF8274F64b9D8DAbA12C3Bbe67A31,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,1942.327401,transfer,token_transfer
0xcba918b68da5177bcbbf3ea522c3dbd5af88a7334c8de004c3c016b5d2f0f4eb,7083752,2026-07-12 08:19:28,0xE9d13bE71BC0A4e060D76e2330cC7074f53d7646,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,19569.9362,transfer,token_transfer
0x351fbc03b3ef8c88d7cd846031d47407d93223ff8b098d33dae43f54f7560525,7083668,2026-07-12 08:14:55,0xA74E4C1c86E785A1DD45FdeB5a40cC8490E5d6fE,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,2484.83,transfer,token_transfer
0x5b03a1da2cbf49d702bf233feafc49325060976ef2b91c6444ffd5e4380503c1,7083656,2026-07-12 08:14:16,0x6E48eC5AdAFED68e85cE3470F3dDeDA4a1EA176C,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,410.81,transfer,token_transfer
0x59f484a5e0660a559fe829fda485fe22d7b0d2df0bc22cb80642e9c7cd4218d6,7083644,2026-07-12 08:13:37,0x5A434a41F2Ea0aC6f7acce43fcD3D6E16dca1872,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,130329.655318,transfer,token_transfer
0x6862740af3b0c932c4bd69f9c131a1ae3335a022ee21a03a87d52a5b535137aa,7083640,2026-07-12 08:13:22,0x48ad77faAbd99A52FBd8d0eb9ceDfc9D859df501,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,819.31,transfer,token_transfer
0x263e47c8fc3e56903b0fff8ec74b6d2d87c8b6df61f94e606ce46e808bfc7653,7083631,2026-07-12 08:12:52,0x4597CeBffC85256904D48A0633A62d2A352D6e84,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,911.68,transfer,token_transfer
0x3ed9fa86f1efa3d443bc2db363dc62746c19b1bbea565773557be32c2178edd4,7083607,2026-07-12 08:11:34,0x561FF5B57064F59d8fa941146236c9eacc883935,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,3572.70757,transfer,token_transfer
0x9e4579905777a097ce4673c4f399facfedce0bb2a3680ef78659268e7942fa07,7083607,2026-07-12 08:11:34,0x7Ac3C6333650282ac22682169B5E66Bc84F17B3A,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,166963.89611998879,transfer,token_transfer
0xfaa7b9d0eb0a034d096cc733d50b7c668530c27002f3c1ef9053f6e26f839799,7083604,2026-07-12 08:11:25,0x219E1b13Fb69D43a7988C0ab2F3C4f1b8383B90A,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,183676.816203307,transfer,token_transfer
0xcb3c2794308dd8ccc5485aa4db159f0bf5ffecbb674888f1ac40f55948f0ede9,7083601,2026-07-12 08:11:16,0xe8C0A48Bc31f1bd6e8EA122C0B47995131d5D3Ed,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,109496.103802,transfer,token_transfer
0x7a93a6cca7bec323c355a67933ad7e1a86a4d9752a208cf761302c0bed72145d,7083600,2026-07-12 08:11:13,0x6401d45767fA2b4940141472323408a9f3d538b1,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,34289.42048365911,transfer,token_transfer
0xf19103c24dd26446d6d4528774167ec237c5f3cdc8a45113a819403cf7d47e39,7083596,2026-07-12 08:11:01,0xba59a84484D481e88f744790E30bacCcB36051ad,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,12902.852619946356,transfer,token_transfer
0x2c684dc6f5dfc292201e008e13f5a6c5e00c53e6f18d3c0b24032e32c7ddc4a4,7083594,2026-07-12 08:10:52,0x72bdCb4F8611c3C6E55cF4C1E0BCD60Ee2d7487D,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,24607.899402677576,transfer,token_transfer
0x15ac7c499696ade5c333f94dd54195d174bed5e54af8dd01b060941bd3a8e91f,7083589,2026-07-12 08:10:37,0x32d9696749549ecacd5692737a0015536b31A3f0,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,20285.83023797653,transfer,token_transfer
0x6d5344d097d21bd4b71ba9473ec121d4f092b297870481b3b5718ee0ac33a7e8,7083584,2026-07-12 08:10:22,0xc84e51e5F84eC0a3942D8a6f24A1BDAe42560CB8,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,23935.143324145705,transfer,token_transfer
0x87858d4b76366fad82511c77656bf1b63e758165d5c7b855a5d50c3da0360330,7083582,2026-07-12 08:10:13,0x32f24D9267214af431228DFdF676cB4c2D16D3F2,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,145401.71446042752,transfer,token_transfer
0x9e4837e75a86f640710a6d1af9fd7bc95e22039a2dd35a6a8d6cbe47f8cdbf46,7083577,2026-07-12 08:09:58,0x141B07c2c1586c2Af6232cedd8b00d63fb358E3e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,49085.86054971701,transfer,token_transfer
0x263bf18865b43d9b27ccc87b45a01d4beb13a5f165c62f90b9d6b3894765c1bb,7083572,2026-07-12 08:09:43,0x14c70bb0916FdBB24Dc4df9E162E0a134F0f59AC,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,56129.433401196526,transfer,token_transfer
0xd9dd4996fb52ab7a1df8835ef3fb3e5c4d75cf7a0707cee28f4580412d388650,7083569,2026-07-12 08:09:31,0x4b2B0EDDa38Df80B32090C400E0bECB9e884c4Da,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,45143.68195331016,transfer,token_transfer
0x0a8c5deb4b8a9f9776ed8e5cbc71db3685fd77c74f1d2dae62b638b86b0a6659,7083566,2026-07-12 08:09:22,0x5F1c270F1E4215f169d136F6633555B0Dc09805E,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,54402.39346664806,transfer,token_transfer
0x2cd9561818ea9cf6939116f27fb5aa7a669ea4d4450a0631f97015aa177dc935,7083562,2026-07-12 08:09:10,0x7c84FFA94213Bdf1fA548190605ac6a7254f038e,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,54476.31440311544,transfer,token_transfer
0xbdfdc34d108a314a21f598990fbaaacf784b752451a8990c4cad77f03a46d686,7083560,2026-07-12 08:09:04,0x9e5dfA81dCa98Ed214E58055af4Ac46A8A1cAC19,0xe57aAcE18ef9c0C036c417209b0299f8C4e7857C,PGL,PG LONG,0xFc211A476eF74f7E6E7cAcB1a0B55E4203fA387f,8772.896534625248,transfer,token_transfer
